noticeIdentifier,noticeVersion,organisationName,organisationIdentifier,organisationCity,organisationPostCode,organisationCountrySubdivision,organisationCountryCode,organisationInternetAddress,organisationNaturalPerson,organisationRole,buyerProfileURL,buyerLegalType,buyerContractingEntity,winnerSize,winnerOwnerNationality,winnerListed
d62756f0-2007-4111-b118-e5f44c943b18,01,Vergabekammer Baden-Württemberg beim Regierungspräsidium Karlsruhe,'-,Karlsruhe,76137 ,DE122,DEU,https://rp.baden-wuerttemberg.de,,reviewer,,,,,,
bb722a54-0ab3-4fed-ab47-3f00b6ada783,01,Gemeinde Hüllhorst über Kreis Minden-Lübbecke,6662,Minden,32423,DEA46,DEU,https://www.deutsche-evergabe.de,,buyer,https://www.deutsche-evergabe.de,kommun-beh,,,,
bb722a54-0ab3-4fed-ab47-3f00b6ada783,01,Vergabekammer Westfalen,feb66d38-d16d-4777-a417-140026327acc,Münster,48147,DEA33,DEU,,,reviewer,,,,,,
5f734b5e-89a1-4d03-87e5-eb2f15ad7a35,01,Struktur-Förderung Braunschweig GmbH,13413,Braunschweig,38100,DE911,DEU,https://www.deutsche-evergabe.de,,buyer,https://www.deutsche-evergabe.de,koerp-oer-kommun,,,,
5f734b5e-89a1-4d03-87e5-eb2f15ad7a35,01,"Vergabekammer Niedersachsen beim Nds. Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung",0261c3db-c009-4805-bf98-afff48993024,Lüneburg,21339,DE935,DEU,,,reviewer,,,,,,
719c0678-a8c7-4e34-9073-1ea5837a8f61,01,"ZfP Calw - Klinikum Nordschwarzwald, Abt. Bau & Technik",t:07051586-2604,Calw-Hirsau,75365,DE12A,DEU,https://www.kn-calw.de,,buyer,https://www.kn-calw.de,koerp-oer-land,,,,
719c0678-a8c7-4e34-9073-1ea5837a8f61,01,Vergabekammer Baden-Württemberg (im Regierungspräsidium Karlsruhe),07219268730,Karlsruhe,76131,DE122,DEU,https://www.rp.baden-wuerttemberg.de,,reviewer,,,,,,
719c0678-a8c7-4e34-9073-1ea5837a8f61,01,Vergabekammer Baden-Württemberg (im Regierungspräsidium Karlsruhe),0721-9268730,Karlsruhe,76131,DE122,DEU,https://www.rp.baden-wuerttemberg.de,,,,,,,,
719c0678-a8c7-4e34-9073-1ea5837a8f61,01,Vergabekammer Baden-Württemberg (im Regierungspräsidium Karlsruhe),0721.9268730,Karlsruhe,76131,DE122,DEU,https://www.rp.baden-wuerttemberg.de,,mediator,,,,,,
cb4cb836-775d-4166-864b-3717c808efc8,01,Klinikum Nürnberg,8783,Nürnberg,90419,DE254,DEU,https://www.klinikum-nuernberg.de/,,buyer,https://www.deutsche-evergabe.de,pub-undert,,,,
cb4cb836-775d-4166-864b-3717c808efc8,01,Vergabekammer Nordbayern,f0366e77-66b8-4ba5-9bbd-33e6584f7124,Ansbach,91511,DE251,DEU,,,reviewer,,,,,,
f44ac8af-3eef-4a35-9414-dfa76e528ad8,01,Die Autobahn GmbH des Bundes - NL Nordost,USt-ID DE329214156,Hohen Neuendorf OT Stolpe,16540,DE40A,DEU,https://www.autobahn.de,,buyer,https://vergabe.autobahn.de,pub-undert,,,,
f44ac8af-3eef-4a35-9414-dfa76e528ad8,01,Bundeskartellamt - Vergabekammern des Bundes,N.N.,Bonn,53113,DEA22,DEU,https://www.bundeskartellamt.de/DE/Vergaberecht/vergaberecht_node.html,,reviewer,,,,,,
f44ac8af-3eef-4a35-9414-dfa76e528ad8,01,Die Autobahn GmbH des Bundes,USt.-ID DE329214156,Berlin,10557,DE300,DEU,https://www.autobahn.de,,,,,,,,
f44ac8af-3eef-4a35-9414-dfa76e528ad8,01,Die Autobahn GmbH des Bundes,USt. ID DE329214156,Berlin,10557,DE300,DEU,https://www.autobahn.de,,mediator,,,,,,
fab52f0b-58ae-47ed-bbbc-1d3829b47040,01,Stadtverwaltung Neckarsulm,00003731,Neckarsulm,74172,DE118,DEU,https://www.neckarsulm.de,,buyer,https://www.vergabe24.de,kommun-beh,,,,
fab52f0b-58ae-47ed-bbbc-1d3829b47040,01,Vergabekammer Baden-Württemberg,08-A9866-40,Karlsruhe,76131,DE122,DEU,https://rpk.baden-wuerttemberg.de,,reviewer,,,,,,
fab52f0b-58ae-47ed-bbbc-1d3829b47040,01,Stadtverwaltung Neckarsulm,0 0 0 0 3 7 3 1,Neckarsulm,74172,DE118,DEU,https://www.neckarsulm.de,,,,,,,,
fab52f0b-58ae-47ed-bbbc-1d3829b47040,01,Vergabekammer Baden-Württemberg,0 8 - A 9 8 6 6 - 4 0,Karlsruhe,76131,DE122,DEU,https://www.rpk.baden-wuerttemberg.de,,mediator,,,,,,
b34d0781-ea79-41ab-9907-370f83e79047,01,SBH | Schulbau Hamburg,62f0f0af-9431-411a-8f96-be7b21daafb8,Hamburg,20355,DE600,DEU,https://schulbau.hamburg,,buyer,https://schulbau.hamburg,omu-lbeh,,,,
b34d0781-ea79-41ab-9907-370f83e79047,01,Vergabekammer bei der Behörde für Stadtentwicklung und Wohnen,19a7d79f-4d82-4e82-ae5c-6ee7ea5df0b5,Hamburg,21109,DE600,DEU,https://www.hamburg.de/behoerdenfinder/info/11725154/,,reviewer,,,,,,
b34d0781-ea79-41ab-9907-370f83e79047,01,SBH | Schulbau Hamburg,85b322a2-fc67-45d7-b38d-202dd3dddec4,Hamburg,20355,DE600,DEU,https://schulbau.hamburg,,,,,,,,
ff2ff8ed-94f5-47d4-9a40-d6363f5f5c5e,01,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale,  Zentralstelle Vergabe- und Vertragsmanagement",233121477,Dresden,01129,DED21,DEU,https://www.sib.sachsen.de,,buyer,https://www.sachsen-vergabe.de,omu-lbeh,,,,
ff2ff8ed-94f5-47d4-9a40-d6363f5f5c5e,01,1. Vergabekammer des Freistaates Sachsen bei der Landesdirektion Sachsen,keine Angaben,Leipzig,04107,DED51,DEU,,,reviewer,,,,,,
3ee3ffd5-8ec5-4510-b21e-a9c074591fec,01,Landratsamt Main-Tauber-Kreis,00,Tauberbischofsheim,97941,DE11B,DEU,https://www.main-tauber-kreis.de,,buyer,https://www.vergabe24.de,kommun-beh,,,,
3ee3ffd5-8ec5-4510-b21e-a9c074591fec,01,Vergabekammer Baden-Württemberg Regierungspräsidium Karlsruhe,0725642,Karlsruhe,76137,DE122,DEU,,,reviewer,,,,,,
a5670d06-f5c1-44a2-b02e-d00fe844880e,01,Landkreis Freising,DE281392653,Freising,85356,DE21B,DEU,https://www.kreis-fs.de,,buyer,,kommun-beh,,,,
a5670d06-f5c1-44a2-b02e-d00fe844880e,01,Regierung von Oberbayern,DE 811335517,München,80534,DE212,DEU,https://www.regierung.oberbayern.bayern.de/ueber_uns/zentralezustaendigkeiten/vergabekammer-suedbayern/index.html,,reviewer,,,,,,
e4d3e324-99ba-4975-82a6-24cd59e5aec6,01,Stadt Sandersdorf-Brehna,15082340-0000-87,Sandersdorf-Brehna,06792,DEE05,DEU,http://www.sandersdorf-brehna.de,,buyer,,kommun-beh,,,,
e4d3e324-99ba-4975-82a6-24cd59e5aec6,01,Stadt Sandersdorf-Brehna,t:03455141536,Stadt Sandersdorf-Brehna,06792,DEE02,DEU,https://lvwa.sachsen-anhalt.de/das-lvwa/wirtschaft-bauwesen-verkehr/wirtschaft/vergabekammern/1-und-2-vergabekammer,,reviewer,,,,,,
7576de88-72a4-4142-9bc0-0348aef4d44f,01,Stadt Nürnberg Hochbauamt,b8b3f6fd-d55b-4a00-9794-a0bf85492169,Nürnberg,90402,DE254,DEU,https://www.nuernberg.de/internet/hochbauamt/,,buyer,,kommun-beh,,,,
7576de88-72a4-4142-9bc0-0348aef4d44f,01,Vergabekammer Nordbayern bei der Regierung von Mittelfranken,855daf8c-fe9f-4b20-b84c-8e495602d628,Ansbach,91522,DE251,DEU,https://www.regierung.mittelfranken.bayern.de/,,reviewer,,,,,,
7576de88-72a4-4142-9bc0-0348aef4d44f,01,"Stadt Nürnberg, Rechtsamt, Abteilung 3-VMN",42c9c6cf-cf68-4f0a-863c-fd6e52b1ce0d,Nürnberg,90402,DE254,DEU,https://www.nuernberg.de/internet/rechtsamt/vergabemanagement.html,,,,,,,,
c454fa91-86f5-4f3c-9109-a3bc53e13198,01,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale,  Zentralstelle Vergabe- und Vertragsmanagement",233121477,Dresden,01129,DED21,DEU,https://www.sib.sachsen.de,,buyer,https://www.sachsen-vergabe.de,omu-lbeh,,,,
c454fa91-86f5-4f3c-9109-a3bc53e13198,01,1. Vergabekammer des Freistaates Sachsen bei der Landesdirektion Sachsen,k.A.,Leipzig,04107,DED51,DEU,,,reviewer,,,,,,
3fdeb952-ef6e-40e5-a887-a7e2b7cf662f,01,Samtgemeinde Lüchow (Wendland),03354507-0-84,Lüchow (Wendland),29439,DE934,DEU,https://www.luechow-wendland.de,,buyer,,kommun-beh,,,,
3fdeb952-ef6e-40e5-a887-a7e2b7cf662f,01,"Vergabekammer Niedersachsen beim Nds. Ministerium für Wirtschaft, Verkehr, Bauen und Digitalisierung",t:04131153308,Lüneburg,21339,DE935,DEU,https://www.mw.niedersachsen.de,,reviewer,,,,,,
2a55e205-4e71-40a0-ac8c-75e8bb465205,01,Universitätsklinikum des Saarlandes,DE234776341,Homburg,66424,DEC05,DEU,https://www.uniklinikum-saarland.de/de/,,buyer,https://www.uks.eu/ueber-das-uks/allgemeine-verwaltung/dezernat-iii-beschaffung-logistik/beschaffung,anst-oer-land,,,,
2a55e205-4e71-40a0-ac8c-75e8bb465205,01,"Vergabekammern des Saarlandes beim Ministerium für Wirtschaft, Arbeit, Energie und Verkehr",10000000-00108010000001-47,Saarbrücken,66119,DEC05,DEU,https://www.saarland.de/mwide/DE/themen-aufgaben/weitere_aufgaben/vergabekammern/vergabekammern,,reviewer,,,,,,
97342522-2e60-41ee-b63e-7fd68f818a0c,01,Universitätsklinikum Aachen AöR,Keine Angabe,Aachen,52074,DEA2D,DEU,https://www.ukaachen.de/kliniken-institute/ukafacilities/ukafacilities/,,buyer,,anst-oer-land,,,,
97342522-2e60-41ee-b63e-7fd68f818a0c,01,Vergabekammer Rheinland,05315-03002-81,Köln,50667,DEA23,DEU,http://www.bezreg-koeln.de,,,,,,,,
97342522-2e60-41ee-b63e-7fd68f818a0c,01,Vergabekammer Rheinland,05315-03002-81,Köln,50667,DEA23,DEU,http://www.bezreg-koeln.de,,reviewer,,,,,,
97342522-2e60-41ee-b63e-7fd68f818a0c,01,Angebotssammelstelle - elektronisch-,Keine E.,Aachen,52074,DEA2D,DEU,https://www.vergabe.nrw.de/,,,,,,,,
75a604da-489d-4c11-8fa6-c21c913fafa8,01,Access e.V.,DE 121 684 573,Aachen,52072,DEA2D,DEU,https://access-technology.de/index.php/impressum/,,buyer,,org-sub,,,,
75a604da-489d-4c11-8fa6-c21c913fafa8,01,VK Münster,05515-03004-07,Münster,48147,DEA33,DEU,https://www.brms.nrw.de/themen/wirtschaft-kultur-und-kommunales/vergabekammer-westfalen,,reviewer,,,,,,
48badf3d-488b-4187-a932-53f825f535a7,01,Staatliches Bauamt Ingolstadt,09-0991208-91,Ingolstadt,85049,DE211,DEU,,,serv-prov,https://vergabe.bayern.de,omu-lbeh,,,,
48badf3d-488b-4187-a932-53f825f535a7,01,Vergabekammer des Bundes am Bundeskartellamt,991-02380-92,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
48badf3d-488b-4187-a932-53f825f535a7,01,Staatliches Bauamt Ingolstadt-Vergabestelle,t:084193460,Ingolstadt,85049,DE211,DEU,,,,,,,,,
655042ea-1acb-49b4-af80-c050e20f7f66,01,kbo-Inn-Salzach Klinikum gGmbH,7836,Wasserburg,83512,DE21K,DEU,https://www.deutsche-evergabe.de,,buyer,https://www.deutsche-evergabe.de,koerp-oer-kommun,,,,
655042ea-1acb-49b4-af80-c050e20f7f66,01,Vergabekammer Südbayern - Regierung von Oberbayern,d5f7b474-4d9f-454b-bdc0-828376c57700,München,80538,DE212,DEU,,,reviewer,,,,,,
c0fea23b-3299-4f7d-81f9-bd0dbeff808f,01,"LESG Gesellschaft der Stadt Leipzig zur Erschließung, Entwicklung und Sanierung von Baugebieten mbH",DE156564316,Leipzig,04103,DED51,DEU,https://www.lesg-leipzig.de,,buyer,,kommun-beh,,,,
c0fea23b-3299-4f7d-81f9-bd0dbeff808f,01,"1. Vergabekammer des Freistaates Sachsen bei der Landesdirektion Sachsen, DS Leipzig",000,Leipzig,04107,DED51,DEU,,,reviewer,,,,,,
ef80485e-9b72-4f69-8fac-b1ca556c920b,01,Wasserstraßen- und Schifffahrtsamt Elbe-Nordsee,991-00541-80,Hamburg,20148,DE600,DEU,https://www.wsa-elbe-nordsee.wsv.de,,buyer,https://www.evergabe.bundesverkehrsverwaltung.de,omu-bbeh,,,,
ef80485e-9b72-4f69-8fac-b1ca556c920b,01,Bundeskartellamt - Vergabekammer des Bundes -,'+49 02289499-0,Bonn,53113,DEA22,DEU,http://www.bundeskartellamt.de,,reviewer,,,,,,
2fef9971-9508-4941-98cb-7c449a31e82e,01,"Kreisausschuss des Rheingau-Taunus-Kreises, Fachdienst IV.5",RTK1,Bad Schwalbach,65307,DE71D,DEU,https://www.rheingau-taunus.de,,buyer,,kommun-beh,,,,
2fef9971-9508-4941-98cb-7c449a31e82e,01,Rheingau-Taunus-Kreis - Zentrale Vergabestelle,RTK2,Bad Schwalbach,65307,DE71D,DEU,www.rheingau-taunus.de,,,,,,,,
2fef9971-9508-4941-98cb-7c449a31e82e,01,Rheingau-Taunus-Kreis - Zentrale Vergabestelle,RTK3,Bad Schwalbach,65307,DE71D,DEU,,,,,,,,,
2fef9971-9508-4941-98cb-7c449a31e82e,01,Vergabekammer des Landes Hessen,VK1,Darmstadt,64283,DE711,DEU,,,reviewer,,,,,,
2fef9971-9508-4941-98cb-7c449a31e82e,01,Vergabekammer des Landes Hessen,VK2,Darmstadt,64283,DE711,DEU,,,,,,,,,
2fef9971-9508-4941-98cb-7c449a31e82e,01,Vergabekammer des Landes Hessen,VK3,Darmstadt,64283,DE711,DEU,,,mediator,,,,,,
846aa4fb-948a-48cf-9b6f-0b9d5add1ffa,05,Hallesche Verkehrs-AG,DE 139 601 469,Halle (Saale),06112,DEE02,DEU,http://www.havag.com,,buyer,"http://www.havag,com",,,,,
846aa4fb-948a-48cf-9b6f-0b9d5add1ffa,05,Vergabekammer Sachsen-Anhalt beim Landesverwaltungsamt Halle,'-,Halle (Saale),06130,DEE02,DEU,,,reviewer,,,,,,
ed9237f6-d2c2-4613-be5a-13617329b435,02,kbo-Inn-Salzach Klinikum gGmbH,7836,Wasserburg,83512,DE21K,DEU,https://www.deutsche-evergabe.de,,buyer,https://www.deutsche-evergabe.de,koerp-oer-kommun,,,,
ed9237f6-d2c2-4613-be5a-13617329b435,02,Vergabekammer Südbayern - Regierung von Oberbayern,d7be5c0f-c748-4ac1-8bea-13861d76e7f1,München,80538,DE212,DEU,,,reviewer,,,,,,
9c08a1ab-83d4-49e8-a1d2-0cba0d37ceaa,01,kbo-Inn-Salzach Klinikum gGmbH,7836,Wasserburg,83512,DE21K,DEU,https://www.deutsche-evergabe.de,,buyer,https://www.deutsche-evergabe.de,koerp-oer-kommun,,,,
9c08a1ab-83d4-49e8-a1d2-0cba0d37ceaa,01,Vergabekammer Südbayern - Regierung von Oberbayern,d312e7dc-7935-47cc-affa-b208049519f5,München,80538,DE212,DEU,,,reviewer,,,,,,
f7488eee-a1ed-4f47-b78a-a9219f06abe3,1,"Bundesamt für Bauwesen und Raumordnung, in Vertretung für die BImA",,Berlin,10623,,DEU,http://www.evergabe-online.de,,buyer,,,,,,
25826982,1,DB InfraGO AG ? Geschäftsbereich Fahrweg (Bukr 16),,,,,,,,buyer,,,,,,
25818322,2,Raiffeisenbank Ems-Vechte eG,,,,,,,,buyer,,,,,,
25822876,1,Kreisverwaltung Ennepe-Ruhr,,,,,,,,buyer,,,,,,
25822880,1,Samtgemeinde Nordhümmling (LK Emsland),,,,,,,,buyer,,,,,,
25822884,1,Stadtverwaltung Mühlhausen,,,,,,,,buyer,,,,,,
25822892,1,KoPart eG,,,,,,,,buyer,,,,,,
25822900,1,Samtgemeinde Nordhümmling (LK Emsland),,,,,,,,buyer,,,,,,
25822904,1,Stadt Neuss,,,,,,,,buyer,,,,,,
25822908,1,Verbandsgemeindeverwaltung Herxheim,,,,,,,,buyer,,,,,,
25822912,1,Wasserverband Bremervörde,,,,,,,,buyer,,,,,,
25822916,1,Helmholtz-Zentrum Berlin für Materialien und Energie GmbH (HZB),,,,,,,,buyer,,,,,,
25822920,1,Entsorgungsbetriebe Lübeck,,,,,,,,buyer,,,,,,
25822924,1,Gemeinde Freisen,,,,,,,,buyer,,,,,,
25822928,1,Gemeinde Freisen,,,,,,,,buyer,,,,,,
25822932,1,Kölner Verkehrs-Betriebe AG,,,,,,,,buyer,,,,,,
25822952,1,Gemeinde Löcknitz über Amt Löcknitz-Penkun,,,,,,,,buyer,,,,,,
25822956,1,Deutsches Zentrum für Luft- und Raumfahrt e.V. | TI-ZVM,,,,,,,,buyer,,,,,,
25822964,1,Stadt Malchin,,,,,,,,buyer,,,,,,
25822852,1,Wasserverband Bremervörde,,,,,,,,buyer,,,,,,
25822856,1,Zweckverband Abfallwirtschaft Celle,,,,,,,,buyer,,,,,,
25825368,1,Kreisverwaltung Ennepe-Ruhr,,,,,,,,buyer,,,,,,
25825372,1,Samtgemeinde Nordhümmling (LK Emsland),,,,,,,,buyer,,,,,,
25825376,1,Stadtverwaltung Mühlhausen,,,,,,,,buyer,,,,,,
25825384,1,KoPart eG,,,,,,,,buyer,,,,,,
25825392,1,Samtgemeinde Nordhümmling (LK Emsland),,,,,,,,buyer,,,,,,
25825396,1,Stadt Neuss,,,,,,,,buyer,,,,,,
25825400,1,Wasserverband Bremervörde,,,,,,,,buyer,,,,,,
25825404,1,Helmholtz-Zentrum Berlin für Materialien und Energie GmbH (HZB),,,,,,,,buyer,,,,,,
25825408,1,Entsorgungsbetriebe Lübeck,,,,,,,,buyer,,,,,,
25825412,1,Gemeinde Freisen,,,,,,,,buyer,,,,,,
25825416,1,Gemeinde Freisen,,,,,,,,buyer,,,,,,
25825420,1,Kölner Verkehrs-Betriebe AG,,,,,,,,buyer,,,,,,
25825432,1,Deutsches Zentrum für Luft- und Raumfahrt e.V. | TI-ZVM,,,,,,,,buyer,,,,,,
25825440,1,Stadt Malchin,,,,,,,,buyer,,,,,,
25821438,2,Raiffeisenbank Ems-Vechte eG,,,,,,,,buyer,,,,,,
25825348,1,Wasserverband Bremervörde,,,,,,,,buyer,,,,,,
25825352,1,Zweckverband Abfallwirtschaft Celle,,,,,,,,buyer,,,,,,
25817140,2,Stadt Barth,,,,,,,,buyer,,,,,,
25635804,1,Verbandsgemeindeverwaltung Herxheim,,,,,,,,buyer,,,,,,
25750966,2,Gemeinde Löcknitz über Amt Löcknitz-Penkun,,,,,,,,buyer,,,,,,
25744564,2,Technische Universität Berlin,,,,,,,,buyer,,,,,,
25723776,3,DB InfraGO AG ? Geschäftsbereich Fahrweg (Bukr 16),,,,,,,,buyer,,,,,,
25823454,1,Stadt Müncheberg,,,,,,,,buyer,,,,,,
25719552,1,DB InfraGO AG ? Geschäftsbereich Fahrweg (Bukr 16),,,,,,,,buyer,,,,,,
25823356,1,Techniker Krankenkasse,,,,,,,,buyer,,,,,,
25823352,1,Techniker Krankenkasse,,,,,,,,buyer,,,,,,
25827156,1,Markt Rentweinsdorf,,,,,,,,buyer,,,,,,
25822756,1,HANSEAT Verein für Wassersport e.V.,,,,,,,,buyer,,,,,,
25822708,1,Rettungszweckverband Südwestsachsen,,,,,,,,buyer,,,,,,
25823406,1,Kommunaler Immobilien Service Potsdam (KIS) Eigenbetrieb der Landeshauptstadt Potsdam,,,,,,,,buyer,,,,,,
25823012,1,Bundesrepublik Deutschland vertreten durch das Staatliche Baumanagement Niedersachsen,,,,,,,,buyer,,,,,,
25825852,1,LBB Regionale Vergabestelle Trier,,,,,,,,buyer,,,,,,
25822632,1,Stadtverwaltung Pirna,,,,,,,,buyer,,,,,,
25822628,1,Stadtverwaltung Pirna,,,,,,,,buyer,,,,,,
25822624,1,Stadtverwaltung Pirna,,,,,,,,buyer,,,,,,
25822620,1,Innung Sanitär- und Heizungstechnik Jade,,,,,,,,buyer,,,,,,
25825660,1,Hochsauerlandkreis,,,,,,,,buyer,,,,,,
25823334,1,Amt Nordsee-Treene,,,,,,,,buyer,,,,,,
25827188,1,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale,  Zentralstelle Vergabe- und Vertragsmanagement",,,,,,,,buyer,,,,,,
25823104,1,Landkreis Ammerland,,,,,,,,buyer,,,,,,
25823326,1,Dresdner Verkehrsbetriebe AG,,,,,,,,buyer,,,,,,
25827084,1,Diözese Passau KdöR,,,,,,,,buyer,,,,,,
25823348,1,Techniker Krankenkasse,,,,,,,,buyer,,,,,,
25827184,1,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale,  Zentralstelle Vergabe- und Vertragsmanagement",,,,,,,,buyer,,,,,,
25823344,1,Techniker Krankenkasse,,,,,,,,buyer,,,,,,
25823446,1,Amt Lindow (Mark),,,,,,,,buyer,,,,,,
25827180,1,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale,  Zentralstelle Vergabe- und Vertragsmanagement",,,,,,,,buyer,,,,,,
25827176,1,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale,  Zentralstelle Vergabe- und Vertragsmanagement",,,,,,,,buyer,,,,,,
25825462,1,Hessen Mobil Fulda,,,,,,,,buyer,,,,,,
25826954,1,HSI Hamburger Senioren Immobilien GmbH c/o Sprinkenhof GmbH,,,,,,,,buyer,,,,,,
25826978,1,Kreis Minden-Lübbecke,,,,,,,,buyer,,,,,,
25822616,1,Innung Sanitär- und Heizungstechnik Jade,,,,,,,,buyer,,,,,,
25825844,1,LBB Regionale Vergabestelle Trier,,,,,,,,buyer,,,,,,
25826950,1,SBH | Schulbau Hamburg,,,,,,,,buyer,,,,,,
25826974,1,Verbandsgemeinde Daun,,,,,,,,buyer,,,,,,
25822584,1,"VG Nünchritz-Glaubitz, i. A. der Gemeinde Glaubitz",,,,,,,,buyer,,,,,,
25823072,1,Landkreis Northeim,,,,,,,,buyer,,,,,,
25823056,1,Niedersächsische Landesbehörde für Straßenbau und Verkehr - Geschäftsbereich Verden,,,,,,,,buyer,,,,,,
25827172,1,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale,  Zentralstelle Vergabe- und Vertragsmanagement",,,,,,,,buyer,,,,,,
25823478,1,Vergabestelle Südpfalz,,,,,,,,buyer,,,,,,
25823784,1,Stadt Reichelsheim (Wetterau),,,,,,,,buyer,,,,,,
25776550,2,S-Bahn Hamburg GmbH  (Bukr 24),,,,,,,,buyer,,,,,,
25823306,1,Verwaltungs-Berufsgenossenschaft (VBG) - Hauptverwaltung Hamburg,,,,,,,,buyer,,,,,,
25823474,1,Vergabestelle Südpfalz,,,,,,,,buyer,,,,,,
25825840,1,LBB Regionale Vergabestelle Trier,,,,,,,,buyer,,,,,,
25823294,1,Gemeinde Harmsdorf über das Amt Lauenburgische Seen,,,,,,,,buyer,,,,,,
25826942,1,Gemeinde Scheeßel,,,,,,,,buyer,,,,,,
25827168,1,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale,  Zentralstelle Vergabe- und Vertragsmanagement",,,,,,,,buyer,,,,,,
25822608,1,Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden,,,,,,,,buyer,,,,,,
25822604,1,Landestalsperrenverwaltung des Freistaates Sachsen Betrieb Freiberger Mulde/Zschopau,,,,,,,,buyer,,,,,,
25822994,1,"Stadt Sindelfingen, Zentrale Vergabestelle",,,,,,,,buyer,,,,,,
25659566,4,DB InfraGO AG ? Geschäftsbereich Fahrweg (Bukr 16),,,,,,,,buyer,,,,,,
25825610,1,Bau- und Liegenschaftsbetrieb NRW Aachen,,,,,,,,buyer,,,,,,
25823366,1,Wasser- und Bodenverband &quot;Nördlicher Spreewald&quot;,,,,,,,,buyer,,,,,,
25825606,1,Bau- und Liegenschaftsbetrieb NRW Düsseldorf,,,,,,,,buyer,,,,,,
25823060,1,Gemeinde Wallenhorst,,,,,,,,buyer,,,,,,
25825602,1,Bau- und Liegenschaftbetrieb NRW Bundesbau,,,,,,,,buyer,,,,,,
25822800,1,Stadtverwaltung Lutherstadt Eisleben,,,,,,,,buyer,,,,,,
25823470,1,Verbandsgemeindeverwaltung Cochem (ZVS ZUCK),,,,,,,,buyer,,,,,,
25826918,1,DB InfraGO AG ? Geschäftsbereich Fahrweg (Bukr 16),,,,,,,,buyer,,,,,,
25822796,1,Stadtverwaltung Lutherstadt Eisleben,,,,,,,,buyer,,,,,,
25822990,1,Stadtwerke Herrenberg,,,,,,,,buyer,,,,,,
25807478,2,FHH Bezirksamt Bergedorf c/o Sprinkenhof GmbH,,,,,,,,buyer,,,,,,
25822792,1,Stadtverwaltung Lutherstadt Eisleben,,,,,,,,buyer,,,,,,
25822592,1,Cargill GmbH,,,,,,,,buyer,,,,,,
25825666,1,Ev. Kirchengemeinde An der Wipper,,,,,,,,buyer,,,,,,
25825636,1,Stadt Coesfeld,,,,,,,,buyer,,,,,,
25758778,3,Die Autobahn GmbH des Bundes - NL Nordwest,,,,,,,,buyer,,,,,,
25823052,1,Bundesrepublik Deutschland vertreten durch das Staatliche Baumanagement Niedersachsen,,,,,,,,buyer,,,,,,
25825586,1,Wasserverband Eifel-Rur - Zentrale Vergabestelle -,,,,,,,,buyer,,,,,,
25822652,1,Landeshauptstadt Dresden,,,,,,,,buyer,,,,,,
25823772,1,Universität des Saarlandes - Dezernat Zentrale Beschaffung und Dienste,,,,,,,,buyer,,,,,,
25826946,1,Zweckverband Ostholstein,,,,,,,,buyer,,,,,,
25822568,1,Erzgebirgsklinikum gGmbH,,,,,,,,buyer,,,,,,
25823254,1,studierendenWERK BERLIN,,,,,,,,buyer,,,,,,
25825458,1,"Landesbetrieb Bau und Immobilien Hessen, Niederlassung Mitte Zentrale Vergabe",,,,,,,,buyer,,,,,,
25822564,1,Landratsamt Bautzen,,,,,,,,buyer,,,,,,
25823764,1,Zentrale Vergabestelle Germersheim - Bellheim - Jockgrim - Rülzheim,,,,,,,,buyer,,,,,,
25822740,1,WAZV Mittleres Nessetal,,,,,,,,buyer,,,,,,
25822560,1,"VG Nünchritz-Glaubitz, i. A. der Gemeinde Glaubitz",,,,,,,,buyer,,,,,,
25825442,1,Landesbetrieb Straßenwesen Brandenburg Betriebssitz Hoppegarten,,,,,,,,buyer,,,,,,
25826926,1,Stadt Minden über Kreis Minden-Lübbecke,,,,,,,,buyer,,,,,,
25771066,2,Landkreis Cloppenburg,,,,,,,,buyer,,,,,,
25823162,1,Landesjagdverband Nordrhein-Westfalen e. V.,,,,,,,,buyer,,,,,,
25822700,1,Stadtverwaltung Werdau,,,,,,,,buyer,,,,,,
25823044,1,Niedersächsische Landesbehörde für Straßenbau und Verkehr - Geschäftsbereich Oldenburg,,,,,,,,buyer,,,,,,
25826922,1,Verbandsgemeinde Kusel-Altenglan,,,,,,,,buyer,,,,,,
25825706,1,Stadtverwaltung Rheinbach,,,,,,,,buyer,,,,,,
25826914,1,Stadt Landshut - Referat 5,,,,,,,,buyer,,,,,,
25826004,1,Stein und Partner Projektmanagement,,,,,,,,buyer,,,,,,
25826008,1,Stein und Partner Projektmanagement,,,,,,,,buyer,,,,,,
25823466,1,Stadtverwaltung Pirmasens - Zentrale Vergabestelle,,,,,,,,buyer,,,,,,
