noticeIdentifier,noticeVersion,lotIdentifier,procedureIdentifier,formType,noticeType,publicationDate,matchedVia,matchedCpvCodes,internalIdentifier,title,description,mainNature,estimatedValue,estimatedValueCurrency
4400516d-4d5a-4319-8592-35bc13899142,01,LOT-0001,881e2289-d6ea-4fef-b4f8-ed33798a9e80,competition,cn-standard,2026-09-17T02:06:13Z,lot,"[""45244100""]",2026 803 007,Unterhaltungsbaggerung Elbe 2027 / 2029,"Die auszuführenden Bauleistungen sind Nassbaggerarbeiten zur Erhaltung und Wiederherstellung der erforderlichen Solltiefen und -breiten in der Fahrrinne und im Fahrwasser der Unter- und Außenelbe. Die Gesamtleistung umfasst die Baggerung, den Transport und die Umlagerung von ca. 30 Mio. m3 Bodenvolumen innerhalb einer 24 monatigen Vertragsdauer.

Vertragsbeginn ist der 01.05.2027 Der Vertrag endet am 30.04.2029.

Die Nassbaggerarbeiten (ca. 14,5 Mio. m3/a Bodenvolumen im ersten Vertragsjahr und ca. 10,5 Mio. m3/a Bodenvolumen im zweiten Vertragsjahr) sind mit maximal zwei Baggergeräten auszuführen. Der mittlere kalkulierte Förderweg für den Transport von 25 Mio. m3 beträgt rund 22,8 km. Die Leistung ist mit Laderaumsaugbaggern zu erbringen. Im Rahmen von Nebenangeboten können Saugbagger mit Schuten vorgesehen werden.

Im Vertragszeitraum ist zudem ein weiteres Baggergerät für vier Kampagnenbaggerungen zum Einsatz zu bringen. Die Leistung teilt sich ungefähr wie folgt auf:

1.+ 3. Kampagne: je 1 Mio. m3 im Zeitraum vom 29.06.-27.07.2027 und 
27.06.-25.07.2028:
1,8Tm3 Homogenbereich Schlick über einen Förderweg von 77,5-80,0 Km
1,8Tm3 Homogenbereich Schlick über einen Förderweg von 80,0-82,5 Km
60Tm3 Homogenbereich Schlick über einen Förderweg von 82,5-85,0 Km
60Tm3 Homogenbereich Schlick über einen Förderweg von 85,0-87,5 Km
10Tm3 Homogenbereich Schlick über einen Förderweg von 87,5-90,0 Km
100Tm3 Homogenbereich Schlick über einen Förderweg von 90,0-92,5 Km
352,6Tm3 Homogenbereich Schlick über einen Förderweg von 92,5-95,0 Km
320Tm3 Homogenbereich Schlick über einen Förderweg von 95,0-97,5 Km
92Tm3 Homogenbereich Schlick über einen Förderweg von 97,5-100,0 Km
1,8Tm3 Homogenbereich Schlick über einen Förderweg von 100,0-102,5 Km

2.+ 4. Kampagne: je 1,5 Mio. m3 im Zeitraum vom 29.02.-14.04.2028 und 
27.02.-14.04.2029:
2,7Tm3 Homogenbereich Schlick über einen Förderweg von 77,5-80,0 Km
2,7Tm3 Homogenbereich Schlick über einen Förderweg von 80,0-82,5 Km
90Tm3 Homogenbereich Schlick über einen Förderweg von 82,5-85,0 Km
90Tm3 Homogenbereich Schlick über einen Förderweg von 85,0-87,5 Km
15Tm3 Homogenbereich Schlick über einen Förderweg von 87,5-90,0 Km
150Tm3 Homogenbereich Schlick über einen Förderweg von 90,0-92,5 Km
528,9Tm3 Homogenbereich Schlick über einen Förderweg von 92,5-95,0 Km
480Tm3 Homogenbereich Schlick über einen Förderweg von 95,0-97,5 Km
138Tm3 Homogenbereich Schlick über einen Förderweg von 97,5-100,0 Km
2,7Tm3 Homogenbereich Schlick über einen Förderweg von 100,0-102,5 Km

Der AN hat während der Vertragsdauer mit seinen angebotenen Geräten das beauftragte Bodenvolumen aus der Fahrrinne zwischen Fahrrinnenkilometer (FR-km) 638,90 und FR-km 755,30 zu baggern, zu transportieren und auf zugewiesenen Stellen umzulagern.

Unterhaltungsbaggerungen finden im Wesentlichen in der planfestgestellten und durch Ausbauarbeiten hergestellten Fahrrinne statt. Die heutigen Solltiefen im Revier liegen zwischen 15,40 m Seekartennull (SKN (LAT)2025) und 16,90 m SKN (LAT)2025.
Im Bereich des betonnten Fahrwassers werden bedarfsweise Baggerungen durchgeführt. Die Unterhaltung des Fahrwassers erfolgt auf einer Tiefe von 7,5 m SKN (LAT)2025 bis 9,5 m SKN (LAT)2025.",works,,
451e1117-e9b6-40af-9a34-652e484c5b47,01,LOT-0000,caec9754-b9bf-4eaa-90ef-29073fcedf89,competition,cn-standard,2026-09-17T02:06:34Z,lot,"[""45342000""]",LOT-0000,Gartenschau Bad Urach 2027: Zaunbauarbeiten BA 12,"BA 12 Zaunbauarbeiten
- Errichtung von ca. 1.200 m Wildschutzzaun,
- Errichtung von ca. 1.300 m Drahtgeflechtzaun,
- Errichtung von ca. 100 m Gittermattenzaun 
- Einbau von ca. 20 Stück Toranlagen,
- Rückbau aller zuvor eingebauter Zaun- und Toranlagen nach Beendigung der Gartenschau",works,,
46168221-4d85-4890-9b02-c1c4bfeed155,01,LOT-0001,f1d00d9a-14b4-45bb-bbdb-5640cfba956c,competition,cn-standard,2026-09-17T02:08:41Z,lot,"[""45261210""]",B/2025/042,Erweiterung der Martin-Luther-Schule - Dachdeckerarbeiten,"Ausgeschrieben sind Dachdeckerarbeiten für den Umbau- sowie Erweiterungsbau der Martin-Luther-Grundschule in Gronau an der Herzogstraße. Dieses umfasst die folgenden Leistungen: 

- ca. 800,00 m2 bituminöse Flachdachabdichtung einschl. EPS-Gefälledämmung
- ca. 800,00 m2 Gründachfläche
- ca. 120,00 m Attikableche aus Aluminium, gekantet 
- ca. 800,00 m2 Abklebung der Sohlplatte
- ca. 75,00 m Abdichtung bodentiefer Fensterelemente im System",works,,
467cd4a5-0e1f-46e3-bc7d-97750d9831fc,01,LOT-0001,5c698fce-927c-471f-8a68-54640965a7c2,competition,cn-standard,2026-09-17T02:06:17Z,lot,"[""45221112""]",f8a2424d-7081-42f9-8c92-e8c13eee2fb4,"Ern. EÜ Lamersberg (km 32,782) und EÜ Beeckfließ (km 32,858), Str. 2550, Geilenkirchen","Erneuerung der Eisenbahnüberführungen EÜ Lamersberg und EÜ Beeckfließ auf der Strecke 2550.
Die beiden Bauwerke werden in Nebenlage hergestellt und eingeschoben.
Bei der EÜ Lamersberg liegt ein beidseitiges Änderungsverlangen (Stadt/DB) vor.",works,,
4694f161-c682-4ee3-9ca1-a6bc90b18583,01,LOT-0000,1fd28dff-a100-4660-a9b4-cd6d07c65eaa,competition,cn-standard,2026-09-17T02:06:31Z,lot,"[""45234160""]",SV-FLA-260915-002,"SV-FLA-260915-002 - Tram-Westtangente, Fahrleitungsbau Bauabschnitt IV Baulos 6 und 7","Tram-Westtangte (TWT): Fahrleitungsanlage BAIV zwischen Waldfriedhof und Ratzingerplatz:
109 Stück Stahlrohrgründungen im kombinierten Bohr-Eindrehverfahren (kein Vibrationsverfahren);
109 Stück Maststellungen;
109 Stück Fahrleitungsmaste (Lieferleistung);
2,3km Hochkettenfahrleitung;
Prellleiter und Berührschutz unter Bauwerken",works,,
475df993-9886-4c9a-9872-fa4bceab29d2,01,LOT-0000,3f1da8c4-2559-4531-8055-eedeea54abc4,competition,cn-standard,2026-09-17T02:08:56Z,lot,"[""45331000"", ""45332400""]",410,Sanitär und Heizung,Sanitär und Heizung,works,,
4c97c212-a70e-47f9-a823-82c2a1a91e9d,01,LOT-0001,64ee7100-2ce2-49ef-ae80-1e9d18e24e99,competition,cn-standard,2026-09-17T02:12:09Z,lot,"[""45110000"", ""45111100"", ""45262660""]",2449/2026,Bundesanstalt für Immobilienaufgaben - Grundsanierung - Abbruch / Schadstoffsanierung - Vergabe 2449/2026,"Abbruch / Schadstoffsanierung BT D DIN 18 448, 18 459 - VE 300.77

Baustelleneinrichtung für Schadstoffsanierung
Gerüstarbeiten 
160 St Innentüren
1280 m2 Innenwandputz
1050 m2 Wandfliesen
2025 m2 Trockenbauwände
100 m2 Wandbekleidungen aus Holz
230 m2 Mauerwerkswand
850 m Wandschlitze öffnen
105 m2 Stahlsteindecken
650 m2 Abhangdecken
5000 m2 lose Beschichtung an Decken
275 m2 Zementestrich
50 m2 Gussasphaltestrich
5325 m2 Linoleum
190 m2 Nadelvlies
500 m2 Bodenfliesen
27 m3 Stahlbetonsohle
5325 m2 Kleber- u. Spachtelreste fräsen
3200 m Holzsockelleiste
160 m2 Sanitärtrennwandanlagen HPL 
20 m Teeküchen und Wandpanel Holzwerkstoff beschichtet
125 m Holzhandlauf zur Wiederverwertung demontieren

Elektro 
170 St Verteilerkästen mit Sicherungseinsätzen 
106 St Blitzschutzgerät, Messgeräte u.a. 
225 Schalter/ Taster 
13 St Steuergeräte, Transformatoren
75000 m Niederspannungskabel 0,8 bis 95mm2
960 m Glasfaserleitung 0,25mm2
800 m Installationskanal Stahl 
295 m Gitterrinne 
5600 m Kabelkanal 30 bis 90 mm breit<
905 St Anbau- u. Hängeleuchten
2560 St Schalter, Steckdosen, Installationsdosen. AP + UP

Sanitär
200 m Rohrltg. Formstück Guss
270 m Rohrltg. Formstück Kunststoff
1428 m Rohrltg. Formstück Kupfer AD 20-100 mm 
9 St Spültisch Stahl niro
16 St Waschbecken Sanitärporzellan
5 St Urinal Sanitärporzellan
28 St WC Sanitärporzellan
10 St Ausgussbecken Stahl 

Heizung
4 St Anlage entleeren
2753 m Rohrltg. Formstück Stahl 
79 St Gliederheizkörper Stahl 

Schadstoffbelastete Bauteile 
60 m2 Sperr- und Abdichtungsschichten PAK
400 m2 Gussasphaltestrich PAK 
170 m Niederspannungskabel PAK
50 m2 Wandfliesen Asbest
200 m2 Linoleum Asbest
17 St Türen Asbest
500 m2 Innenwandputz Asbest
26 St Flach- und Schnurdichtungen Asbest
377 St Gliederheizkörper Guss Asbest 
600 m2 Dämmung abgehängte Decke KMF
450 m2 Dämmung Innenwand KMF 
150m2 Bekleidungspl. Mineralpl. KMF
3200 m Rohrleitungsdämmung KMF
1200 St Leuchtstoffröhren Quecksilber
80 m2 Dachdämmung HBCD

175 t Containerstellung, Transport und Entsorgung von Abfall 
165 t Containerstellung, Transport gefährlicher Abfall

Ausführungsfristen
Beginn der Ausführung 12/2026
Fertigstellung der Ausführung 06/2027
siehe verbindliche Einzelfristen",works,,
4e5dac01-2fbd-4f96-bfe3-a6b322549796,01,LOT-0001,ebdfca94-9ede-43e7-9b90-d302ab073bf7,competition,cn-standard,2026-09-17T02:06:30Z,lot,"[""45330000""]",715/22353 - M401,SEB Anbau Bettenhaus II - Altersmedizin / Aufstockung - Sanitärtechnik,Hauptmassen:  45 WC-Anlagen 45 Waschtisch-Anlagen + 8 hygienische Händewaschplätze 42 Duschanlagen 5 Arbeitsräume mit Pflegekombination 2.500 m Trinkwasserleitungen 900 m Abwasserleitungen,works,,
50b37e5d-495c-4ecc-bb44-2742f5c0392e,01,LOT-0001,50b37e5d-495c-4ecc-bb44-2742f5c0392e,competition,cn-standard,2026-09-17T02:06:23Z,lot,"[""45233120""]",0001,TMS- Straßenbahnverlängerung Minervastraße VP50 Verkehrswegebau,"Die Stadt Nürnberg und die VAG planen den Bau einer neuen Straßenbahntrasse im südlichen Nürnberger Stadtgebiet. Die geplante 1,7 km lange Straßenbahnstrecke verläuft entlang der Dianastraße und der Minervastraße und verbindet die bisherige Straßenbahnendhaltestelle Gibitzenhof und die Haltestelle Finkenbrunn.

Die vorliegenden Ausschreibungsunterlagen umfassen den kompletten Gleis- und Straßenbau von der bestehenden Straßenbahn-Wendeschleife „Gibitzenhof“ über die Minervastraße bis zur Kreuzung Finkenbrunn.

Der Auftragsumfang beinhaltet den Neubau einer zweigleisigen Straßenbahntrasse, den Neubau von zwei Haltestellen, der Erneuerung der Haltestelle Finkenbrunn, die Herstellung einer Straßenbahnwendeschleife sowie umfangreiche Arbeiten im Straßenbau (Herstellung der Fahrbahnen, der Parkstreifen, Rad- und Gehwege, der Entwässerungsanlagen sowie der Vorbereitung der neuen Baumstandorte). 

Die Durchführung der Bauarbeiten ist ab Q1/2027 geplant.

Die Maßnahme ist in drei Titel aufgeteilt, die gemeinsam ausgeschrieben werden. 
Die Auftraggeber sind die Verkehrsaktiengesellschaft Nürnberg (VAG) und die Stadt Nürnberg (SÖR). Die beiden Vorhabensträger treten gemeinsam als Auftraggeber auf. 

Die Kosten für die jeweiligen Titel werden von den jeweiligen Kostenträgern VAG und SÖR getragen: 

- Titel 1: Übergeordnete Arbeiten (VAG / SÖR) 
- Titel 2: Straßenbau (SÖR) 
- Titel 3: Gleisbau (VAG)",works,,
52138825-cda2-48d0-9daf-845b2058edda,01,LOT-0001,4250be67-2df0-4835-ab8f-b0faf040c7db,competition,cn-standard,2026-09-17T02:08:44Z,lot,"[""45332400""]",28/2026 ZGM,Sanierung Erweiterung Alte Wanne / Sanitärtechnik,"Grobmassen:
Gewerk: Sanitärtechnik
Gegenstand Menge/ Stückzahl
Schmutzwasserleitungen 285 Meter
Trinkwasserleitungen aus Edelstahl 1053 Meter
WC-Anlagen 18 Stück
Einzelwaschtische 14 Stück
Reihenwaschtische 2 Stück
Duschanlagen 19 Stück
Urinalanlagen 7 Stück",works,,
53483cc8-7254-439a-b024-cd843b94e513,01,LOT-0001,fd21780e-720a-4020-9922-1612c067723a,competition,cn-standard,2026-09-17T02:06:30Z,lot,"[""45331000""]",715/22353 - M402,SEB Anbau Bettenhaus II - Altersmedizin / Aufstockung - Heizungstechnik,Hauptmassen: 1.620 m² Heiz- und Kühldecke 20 Raumheizflächen 1.800 m Heizungsverteilleitung,works,,
5569e313-180f-4625-88db-f470a09d1b9e,01,LOT-0000,45a33f3e-2b2f-47bf-8a4f-deec9782d111,competition,cn-standard,2026-09-17T00:00:00+02:00,lot,"[""45400000"", ""45431000""]",GG-E-2025-3024,Fliesen- und Plattenarbeiten,"Erweiterung des Gymnasiums Gaimersheim auf ein fünfzügiges G9-Gymnasium inkl. der Fach-räume, sowie die Errichtung einer Einfachsporthalle.
Hier das Gewerk: Fliesen- und Plattenarbeiten
Ca. 430 m2 Wandfliesen
Ca. 250 m2 Bodenfliesen
Ca. 22 St. VSG Spiegel
Ca. 680 m2 Natursteinbelag
Ca. 195 St. Tritt- und Setzstufen Naturstein in 3 Treppenhäusern",works,,
55810981-ec4f-4b9f-89e4-bf744a332882,01,LOT-0000,00fc1769-4a45-46b4-ba87-ca0700ab6f5b,competition,cn-standard,2026-09-17T02:06:25Z,lot,"[""45000000"", ""45232000"", ""45233120"", ""45233222"", ""45234116"", ""45262300"", ""45262670"", ""45316212""]",LOT-0000,"Berliner Brücke (Teichstr.) - Gleiserneuerung, Brückensanierung und Integration von Radverkehrsanlagen","Gleiserneuerung, Brückensanierung und Integration von Radverkehrsanlagen

Gewerk 1: Allgemneine Arbeiten
Baustelleneinrichtung
Baubegleitende Maßnahmen, Hilfsleistungen
Technische Bearbeitung
Verkehrssicherung
Kampfmittelsondierung

Gewerk 2: Brückenbau
560 m² Asphalt aufnehmen und entsorgen
760 m² Abdichtung aufnehmen und entsorgen
760 m² Betonoberfläche vorbereiten
24 m³ UHFB Schutzschicht einbauen
545 m² UHFB-Splittmatrix Verschleißschicht
8 m³ Stahlbeton
31 m Stahlgeländer
72 m Vertikaler Berührungsschutz
205 m² Abdichtung aus Flüssigkunststoff
45 m Elastische Übergangskonstruktion

Gewerk 3: Gleisbauarbeiten
650 m² Gleisbaupflaster mit Pflastervergussmasse aufnehmen und entsorgen
240 m² Pflasterstreifen 1 bis 4-reihig aufnehmen
215 m² Ausbau Asphalt im Gleisbereiche
175 m² Ausbau Stahlbeton im Gleisbereiche
890 m² Rillengleis Ausgleichsschicht bis 15 cm ausbauen und entsorgen
650 m³ Straßenaufbruchmaterial aufnehmen und entsorgen
260 m³ Untergrundverbesserung aus Schottertragschicht 0/56 liefern und einbauen
225 m³ Frostschutzschicht 0/45 mm, 20 bis 30 cm dick liefern und einbauen
220 t Dräntragschicht PA 22 T WDA, d = 10 cm, herstellen
175 t Dräntragschicht PA 16 TD WDA bis 8 cm herstellen
75 m³ Betontragschicht C35/45 mit PPP-Fasergehalt
450 m² Asphaltbinder AC 16 liefern und einbauen
75 m³ Bituminöse Tragschicht 0/32 herstellen in Bereich von Gleisen
950 m² Asphaltdeckschicht 0/8mm, 3,5 cm dick liefern und einbauen
50 m³ Einbau Betonfahrbahn C35/45
300 m Rillengleis 59R2 ausbauen und entsorgen
300 m Rillengleis 59R2 herstellen und untergießen

Gewerk 4: Radverkehrsführung
170 m Fugenschnitt herstellen
475 m² Bituminöser und kohlenteerhaltiger Aufbruch
135 m² Pflaster aufnehmen und entsorgen
150 m² Pflaster aufnehmen und zwischenlagern
215 m Bordsteine aufnehmen und entsorgen
40 m 1- bis 3- reihige Gosse aufnehmen und entsorgen
25 m Pflasterstreifen zweizeilig aus Natursteinen aufnehmen und entsorgen
25 m Pflasterstreifen zweizeilig aus Natursteinen aufnehmen und lagern
85 m Rinne aufnehmen und entsorgen
60 m³ Boden lösen und entsorgen
80 m² Schotter lösen, fördern, zwischenlagern, einbauen
14 t Frostschutzschicht 0/32
365 m² Frostschutzschicht 0/45 herstellen
365 m² Bituminöse Tragschicht AC 32 TS liefern und einbauen
365 m² Bituminöses Bindemittel aufsprühen
365 m² Asphaltbeton AC 11 DS liefern und einbauen
150 Stk Leitschwellen aus Recycling-Gummi liefern und einbauen
100 m Betonpflasterstreifen herstellen
25 m² Leitsystem verlegen
155 m Betonbordsteine liefern und setzen
60 Stk Querungsbord liefern und verlegen
1 Stk LSA
5 m Kabelarbeiten

Vorzulegende Unterlagen
Unterlagen, die mit dem Angebot abzugeben sind:
121 AS_O_KVG-26-031
103 NU_O_KVG-26-031
106 EBG_O_KVG-26-031
107 EE_O_KVG-26-031
104.1 ETB_O_KVG-26-031
104.2 EWL_O_KVG-26-031
Eigenerklaerung_RUS_Sanktionen_Art_5k_O_KVG-26-031
Verpflichtungserklaerung_zu_Tariftreue_O_KVG-26-031
Selbstgefertigtes Leistungsverzeichnis (Abschrift oder Kurzfassung) mit Preisen
Produktangaben in folgenden Positionen:
03.02.0028, 03.02.0029, 03.02.0031, 03.02.0034, 03.02.0035, 03.02.0047, 03.02.0050, 03.02.0051, 03.03.0007, 03.03.0014


Unterlagen, die auf gesondertes Verlangen der Vergabestelle vorzulegen sind:
- 105 VE_O_KVG-26-031
- Bescheinigungen über die ordnungsgemäße Ausführung und das Ergebnis in Anlehnung an das den Vergabeunterlagen beiliegende Muster aus dem HVA B-StB: 3103 HVA B-StB Vorlage Referenzbescheinigung
- Nachweise hinsichtlich einer eventuell durchgeführten Selbstreinigung
- Unbedenklichkeitsbescheinigung der tariflichen Sozialkasse, falls das Unternehmen beitragspflichtig ist
- Unbedenklichkeitsbescheinigung des Finanzamtes bzw. Bescheinigung in Steuersachen, falls das Finanzamt eine solche Bescheinigung ausstellt
- Rechtskräftig bestätigter Insolvenzplan (falls eine Erklärung über das Vorliegen eines solchen Insolvenzplanes angegeben wurde)
- Gewerbeanmeldung, Handelsregisterauszug und Eintragung in der Handwerksrolle
(Handwerkskarte) bzw bei der Industrie- und Handelskammer oder anderweitige sonstige Nachweise
- Unbedenklichkeitsbescheinigung der Berufsgenossenschaft des zuständigen Versicherungsträgers
- Zur Höhe des Umsatzes Bestätigung eines vereidigten Wirtschaftsprüfers/Steuerberaters oder entsprechend testierte Jahresabschlüsse oder entsprechend testierte Gewinn- und Verlustrechnungen
- Erklärung zur Zahl der in den letzten 3 Jahren jahresdurchschnittlich beschäftigten Arbeitskräfte, gegliedert nach Lohngruppen, mit extra ausgewiesenem technischen Leitungspersonal
- Versicherungsnachweis
- Zulassungen der Deutschen Bahn für Schweißungen nach OR 8.1.7 - Z2
- Produktdatenblätter benannter Fabrikate (nur soweit vom Bieter Angaben gemacht wurden)
- Preisermittlungsunterlagen (z.B. Auszüge aus der Urkalkulation) zur Aufklärung auffälliger Einheitspreise
- Urkalkulation
- Angabe, dass nachweislich keine schwere Verfehlung begangen wurde, die die Zuverlässigkeit als Bewerber in Frage stellt. Hierfür ist das Formblatt ""107 EE_O_KVG-26-031"" zu verwenden.",works,,
57d5fdd7-2bfd-4b14-9ddb-f347675343ec,1,LOT-0000,980087e8-8ad7-4801-abe3-455b617a676c,competition,cn-standard,2026-09-17T13:36:05Z,lot,"[""45000000""]",MG2/PV/09/2026,Instandsetzung und Modernisierung Mitarbeitergebäude 2- Photovoltaik,"Auf dem Dach des Mitarbeitergebäudes 2 der Universität in Erfurt soll eine PV-Anlage errichtet werden.
Das Gebäude wird umfassend saniert und der Dachstuhl vollständig erneuert.
Auf dem Süd-West-Dach soll eine PV-Anlage installiert werden, welche mit 120 Modulen ausgestattet ist. Die Anlage ist mit 55,8kWp konzipiert. Die erzeugte Leistung soll vollständig auf der Liegenschaft verbraucht werden. Diese Ausschreibung dient der Lieferung, Errichtung, Inbetriebnahme und Abnahme dieser PV-Anlage.
Die Arbeiten sind mit den Gewerken ELT, Dach und Rohbau entsprechend abzustimmen.
Grobmengen LV - PV-Anlage
120 St 465Wp PV-Module
Unterkonstruktion für die 120 PV-Module
420 Dachhaken
1 Wechselrichter
Umbauarbeiten an der neuen NSHV
Ca. 500m Installationskabel bis 50mm²
Ca. 150m Datenkabel
Programmierung und Integration der Anlage in das bestehende Liegenschaftsmanagement
Details entsprechend Leistungsverzeichnis",works,,
59a91aeb-3d86-4fd6-b942-02ea80ed6228,01,LOT-0000,32e35f15-d167-453e-898a-efe9f2802349,competition,cn-standard,2026-09-17T02:08:09Z,lot,"[""45421140"", ""45421150"", ""45422000""]",0,Tischler - Einbaumöbel,"Tischler - Einbaumöbel

Mengen ca.:
•	1 Stück Innenfensterbank aus Brettschichtholz, Eiche, d=30 mm, B x T = 246 x 56 cm
•	6 Stück Verkaufswagen auf Rollen, LxBxH 128x85x72 cm 
        Material: MDF 30 mm, 2K-Wasserlack matt, RAL 7044
•	2 Stück Schließfächerschrank, 16 Fächer, Nische B/H/T=120/217/52 cm
•	1 Stück Schließfächerschrank, 12 Fächer, Nische B/H/T=90/217/52 cm
•	1 Stück Schließfächerschrank, 20 Fächer, Nische B/H/T=150/217/52 cm
•	1 Stück Schließfächerschrank, 24 Fächer, Nische B/H/T=180/217/52 cm
•	1 Stück Teeküche Aufenthalt, L = 2.520/3.200 mm,
        incl. Induktionskochfeld, Einbaukühlschrank, Einbaubecken
•	1 Stück Teeküche Atelier, L = 4050 mm,
        incl. Einbaubackofen, Einbaugeschirrspülmaschine, Einbaukühlschrank, Einbauwaschrinne, 2.100x570 mm",works,,
5f24df01-f65a-4b80-83f4-cb082ddcc57c,01,LOT-0000,8409c74e-5d53-4f58-9cc9-fc5cd8de64b5,competition,cn-standard,2026-09-17T02:08:22Z,lot,"[""45214200"", ""45214210"", ""45223200"", ""45313000"", ""45313100""]",0,Aufzugsanlagen - Sanierung und Erweiterung Grundschule Bernau am Chiemsee,"'- Personenaufzug, Förderhöhe ca. 11,77m, inkl. Kabine und Schachtüren etc.: 1 Stck 
- Steuerung: 1 Stck 
- Einbauteile für Rohbau, Montageschienen: ca. 60m
- Wartung",works,,
64e49fcb-4af7-4d90-b718-7322b8924391,01,LOT-0000,de160cc5-f12c-4439-80b5-64173f3088fb,competition,cn-standard,2026-09-17T02:08:43Z,lot,"[""45251143""]",LOT-0000,Druckluftanlage Feuerwache Kirchhellen,Installation von Druckluftanlage,works,,
68fe40bc-bdb0-4416-b904-2af8c64d6625,01,LOT-0001,6d7e7197-0af5-4168-a344-ec546c8a460b,competition,cn-standard,2026-09-17T02:10:08Z,lot,"[""45223210""]",c3fb970b-44be-4d0d-9901-dd52a59068e2,Los 2 Treppen für Funkmaste Strecke 6100 Hamburg - Berlin,Bereich Spandau - Nauen km 14 - 34,works,,
68fe40bc-bdb0-4416-b904-2af8c64d6625,01,LOT-0002,6d7e7197-0af5-4168-a344-ec546c8a460b,competition,cn-standard,2026-09-17T02:10:08Z,lot,"[""45223210""]",e8ab444a-045a-48ae-8528-43bb5c10d3dc,Los 3 Treppen für Funkmaste Strecke 6100 Hamburg - Berlin,Bereich Nauen - Neustadt Dosse km 35 - 75,works,,
68fe40bc-bdb0-4416-b904-2af8c64d6625,01,LOT-0003,6d7e7197-0af5-4168-a344-ec546c8a460b,competition,cn-standard,2026-09-17T02:10:08Z,lot,"[""45223210""]",106a6f5a-5d01-4ebf-9bc1-7a05ac0dc5c4,Los 4 Treppen für Funkmaste Strecke 6100 Hamburg - Berlin,Bereich Neustadt Dosse - Wittenberge km 76 - 126,works,,
68fe40bc-bdb0-4416-b904-2af8c64d6625,01,LOT-0004,6d7e7197-0af5-4168-a344-ec546c8a460b,competition,cn-standard,2026-09-17T02:10:08Z,lot,"[""45223210""]",ccd1ed0c-9e10-49cc-a5ba-210c8fbd7281,Los 5 Treppen für Funkmaste Strecke 6100 Hamburg - Berlin,Bereich Wittenberge - Hagenow km 127 - 191,works,,
